card_id,keyword
army-of-the-damned,Flashback
arna-kennerud-skycaptain,Flying
arna-kennerud-skycaptain,Lifelink
arna-kennerud-skycaptain,Ward
arni-brokenbrow,Boast
arni-brokenbrow,Haste
arni-slays-the-troll,Fight
arnjlot-s-ascent,Cumulative upkeep
arno-dorian,Deathtouch
arno-dorian,Disguise
aron-benalia-s-ruin,Menace
arrest,Enchant
arrester-s-admonition,Addendum
arrester-s-zeal,Addendum
arrogant-vampire,Flying
arrogant-wurm,Madness
arrogant-wurm,Trample
arrow-storm,Raid
artful-dodge,Flashback
artful-maneuver,Rebound
arthur-marigold-knight,Haste
artifact-possession,Enchant
artifact-ward,Enchant
artificer-s-assistant,Flying
artificer-s-assistant,Scry
artificer-s-dragon,Flying
artificer-s-dragon,Unearth
artificer-s-hex,Enchant
artillery-blast,Domain
artisan-of-forms,Heroic
artisan-of-kozilek,Annihilator
artisan-s-sorrow,Scry
artistic-refusal,Convoke
arvad-the-cursed,Deathtouch
arvad-the-cursed,Lifelink
arwen-s-gift,Scry
arwen-undomiel,Scry
aryel-knight-of-windgrace,Vigilance
asari-captain,Haste
ascendant-evincar,Flying
ascended-lawmage,Flying
ascended-lawmage,Hexproof
ascending-aven,Flying
ascending-aven,Morph
ash-barrens,Basic landcycling
ash-barrens,Cycling
ash-barrens,Landcycling
ash-barrens,Typecycling
ash-party-crasher,Celebration
ash-party-crasher,Haste
ash-zealot,First strike
ash-zealot,Haste
asha-s-favor,Enchant
asha-s-favor,First strike
ashcloud-phoenix,Flying
ashcloud-phoenix,Morph
ashcoat-bear,Flash
ashcoat-of-the-shadow-swarm,Mill
ashen-ghoul,Haste
ashen-monstrosity,Haste
ashen-rider,Flying
ashiok-dream-render,Mill
ashiok-s-adept,Heroic
ashiok-s-erasure,Flash
ashiok-s-forerunner,Flash
ashiok-sculptor-of-fears,Mill
ashling-flame-dancer,Magecraft
ashling-rekindled-ashling-rimebound,Transform
ashling-s-command,Treasure
ashnod-flesh-mechanist,Deathtouch
ashnod-s-harvester,Unearth
ashnod-the-uncaring,Deathtouch
ashroot-animist,Trample
asinine-antics,Role token
asmira-holy-avenger,Flying
aspect-of-gorgon,Enchant
aspect-of-lamprey,Enchant
aspect-of-manticore,Enchant
aspect-of-manticore,Flash
aspect-of-mongoose,Enchant
aspect-of-wolf,Enchant
aspiring-aeronaut,Flying
aspiring-champion,Menace
aspiring-champion,Ruinous Ascension
assassin-den,Defender
assassin-gauntlet,Equip
assault-griffin,Flying
assault-intercessor,Chainsword
assault-intercessor,First strike
assault-intercessor,Menace
assault-on-osgiliath,Amass
assault-suit,Equip
assault-zeppelid,Flying
assault-zeppelid,Trample
assert-authority,Affinity
assimilate-essence,Incubate
assimilate-essence,Transform
assimilation-aegis,Equip
astarion-the-decadent,Deathtouch
astarion-the-decadent,Feed
astarion-the-decadent,Friends
astarion-the-decadent,Lifelink
astelli-reclaimer,Flying
astelli-reclaimer,Warp
astral-dragon,Flying
astral-dragon,Project Image
astral-drift,Cycling
astral-steel,Storm
astral-wingspan,Convoke
astral-wingspan,Enchant
astrid-peth,Brand-new Sky
astrid-peth,Explore
astrid-peth,Food
astrologian-s-planisphere,Equip
astrologian-s-planisphere,Job select
asylum-visitor,Madness
atalan-jackal,Haste
atalan-jackal,Skilled Outrider
atalan-jackal,Trample
atarka-beastbreaker,Formidable
atarka-efreet,Megamorph
atarka-pummeler,Formidable
atarka-world-render,Flying
atarka-world-render,Trample
atemsis-all-seeing,Flying
athreos-god-of-passage,Indestructible
athreos-shroud-veiled,Indestructible
atmospheric-greenhouse,Station
atomic-microsizer,Equip
atomize,Proliferate
atraxa-grand-unifier,Deathtouch
atraxa-grand-unifier,Flying
atraxa-grand-unifier,Lifelink
atraxa-grand-unifier,Vigilance
atraxa-praetors-voice,Deathtouch
atraxa-praetors-voice,Flying
atraxa-praetors-voice,Lifelink
atraxa-praetors-voice,Proliferate
atraxa-praetors-voice,Vigilance
atraxi-warden,Flying
atraxi-warden,Suspend
atreus-impulsive-son,Partner
atreus-impulsive-son,Reach
atris-oracle-of-half-truths,Menace
atrocious-experiment,Mill
atsushi-the-blazing-sky,Flying
atsushi-the-blazing-sky,Trample
atsushi-the-blazing-sky,Treasure
attended-knight,First strike
attended-socialite,Alliance
attentive-skywarden,Flying
attentive-skywarden,Transform
attentive-sunscribe,Scry
attuned-hunter,Trample
atzocan-archer,Fight
atzocan-archer,Reach
audacious-swap,Casualty
audacity,Enchant
augmenter-pugilist-echoing-equation,Trample
augur-il-vec,Shadow
augur-of-autumn,Coven
augury-owl,Flying
augury-owl,Scry
augury-raven,Flying
augury-raven,Foretell
auntie-blyte-bad-influence,Flying
auntie-ool-cursewretch,Blight
auntie-ool-cursewretch,Ward
auntie-s-snitch,Prowl
aura-extraction,Cycling
aura-of-dominion,Enchant
aura-thief,Flying
auramancer-s-guise,Enchant
aurelia-exemplar-of-justice,Flying
aurelia-exemplar-of-justice,Mentor
aurelia-s-vindicator,Disguise
aurelia-s-vindicator,Flying
aurelia-s-vindicator,Lifelink
aurelia-s-vindicator,Ward
aurelia-the-law-above,Flying
aurelia-the-law-above,Haste
aurelia-the-law-above,Vigilance
aurelia-the-warleader,Flying
aurelia-the-warleader,Haste
aurelia-the-warleader,Vigilance
auriok-champion,Protection
auriok-edgewright,Metalcraft
auriok-sunchaser,Metalcraft
auriok-windwalker,Flying
aurochs,Trample
aurochs-herd,Trample
auron-s-inspiration,Flashback
auron-venerated-guardian,Vigilance
aurora-awakener,Trample
aurora-awakener,Vivid
aurora-griffin,Flying
aurora-phoenix,Cascade
aurora-phoenix,Flying
auspicious-arrival,Investigate
auspicious-starrix,Mutate
autarch-mammoth,Saddle
autochthon-wurm,Convoke
autochthon-wurm,Trample
automatic-librarian,Scry
autonomous-assembler,Prototype
autonomous-assembler,Vigilance
autumn-willow,Shroud
autumnal-gloom-ancient-of-the-equinox,Delirium
autumnal-gloom-ancient-of-the-equinox,Hexproof
autumnal-gloom-ancient-of-the-equinox,Mill
autumnal-gloom-ancient-of-the-equinox,Trample
autumnal-gloom-ancient-of-the-equinox,Transform
auxiliary-boosters,Equip
avabruck-caretaker-hollowhenge-huntmaster,Daybound
avabruck-caretaker-hollowhenge-huntmaster,Hexproof
avabruck-caretaker-hollowhenge-huntmaster,Nightbound
avacyn-angel-of-hope,Flying
avacyn-angel-of-hope,Indestructible
avacyn-angel-of-hope,Vigilance
avacyn-guardian-angel,Flying
avacyn-guardian-angel,Vigilance
avacyn-s-collar,Equip
avacyn-s-judgment,Madness
avacyn-s-memorial,Indestructible
avacynian-missionaries-lunarch-inquisitors,Transform
avalanche-of-sector-7,Menace
avalanche-riders,Echo
avalanche-riders,Haste
avarax,Haste
avarice-amulet,Equip
avaricious-dragon,Flying
avatar-aang-aang-master-of-elements,Firebending
avatar-aang-aang-master-of-elements,Flying
avatar-aang-aang-master-of-elements,Transform
avatar-destiny,Enchant
avatar-destiny,Mill
avatar-kyoshi-earthbender,Earthbend
avatar-of-discord,Flying
avatar-of-fury,Flying
avatar-of-growth,Trample
avatar-of-hope,Flying
avatar-of-might,Trample
avatar-of-the-resolute,Reach
avatar-of-the-resolute,Trample
avatar-of-will,Flying
avatar-of-woe,Fear
avatar-s-wrath,Airbend
aveline-de-grandpre,Deathtouch
aveline-de-grandpre,Disguise
aven-archer,Flying
aven-augur,Flying
aven-battle-priest,Flying
aven-brigadier,Flying
aven-cloudchaser,Flying
aven-courier,Flying
aven-envoy,Flying
aven-eternal,Amass
aven-eternal,Flying
aven-farseer,Flying
aven-fateshaper,Flying
aven-fisher,Flying
aven-fleetwing,Flying
aven-fleetwing,Hexproof
aven-flock,Flying
aven-fogbringer,Flying
aven-gagglemaster,Flying
aven-heartstabber,Flying
aven-heartstabber,Mill
aven-initiate,Embalm
aven-initiate,Flying
aven-interrupter,Flash
aven-interrupter,Flying
aven-interrupter,Plot
aven-liberator,Flying
aven-liberator,Morph
aven-mimeomancer,Flying
aven-mindcensor,Flash
aven-mindcensor,Flying
aven-of-enduring-hope,Flying
aven-redeemer,Flying
aven-reedstalker,Flash
aven-reedstalker,Flying
aven-riftwatcher,Flying
aven-riftwatcher,Vanishing
aven-sentry,Flying
aven-skirmisher,Flying
aven-smokeweaver,Flying
aven-smokeweaver,Protection
aven-soulgazer,Flying
aven-squire,Exalted
aven-squire,Flying
aven-sunstriker,Double strike
aven-sunstriker,Flying
aven-sunstriker,Megamorph
aven-surveyor,Flying
aven-tactician,Bolster
aven-tactician,Flying
aven-trailblazer,Domain
aven-trailblazer,Flying
aven-trooper,Flying
aven-warcraft,Threshold
aven-warhawk,Amplify
aven-warhawk,Flying
aven-wind-guide,Embalm
aven-wind-guide,Flying
aven-wind-guide,Vigilance
aven-wind-mage,Flying
aven-windreader,Flying
avenger-of-the-fallen,Deathtouch
avenger-of-the-fallen,Mobilize
avenger-of-zendikar,Landfall
avenging-angel,Flying
avenging-huntbonder,Double strike
avenging-hunter,Trample
avian-changeling,Changeling
avian-changeling,Flying
avian-oddity,Cycling
avian-oddity,Flying
avishkar-raceway,Max speed
avishkar-raceway,Start your engines!
avizoa,Flying
awaken-the-ancient,Enchant
awaken-the-honored-dead,Mill
awakened-awareness,Enchant
awesome-presence,Enchant
axebane-ferox,Collect evidence
axebane-ferox,Deathtouch
axebane-ferox,Haste
axebane-ferox,Ward
axebane-guardian,Defender
axelrod-gunnarson,Trample
axgard-artisan,Treasure
axgard-braggart,Boast
aya-of-alexandria,Lifelink
aya-of-alexandria,Menace
ayara-s-oathsworn,Menace
ayara-widow-of-the-realm-ayara-furnace-queen,Transform
ayesha-tanaka,Banding
ayli-eternal-pilgrim,Deathtouch
ayula-queen-among-bears,Fight
ayumi-the-last-visitor,Landwalk
ayumi-the-last-visitor,Legendary landwalk
azimaet-drake,Flying
azor-s-gateway-sanctum-of-the-sun,Transform
azor-the-lawbringer,Flying
azorius-arrester,Detain
azorius-first-wing,Flying
azorius-first-wing,Protection
azorius-justiciar,Detain
azorius-knight-arbiter,Vigilance
azorius-skyguard,First strike
azorius-skyguard,Flying
azra-smokeshaper,Ninjutsu
azula-cunning-usurper,Firebending
azula-on-the-hunt,Firebending
azula-ruthless-firebender,Firebending
azure-beastbinder,Vigilance
azure-drake,Flying
azusa-s-many-journeys-likeness-of-the-seeker,Transform
ba-sing-se,Earthbend
back-for-more,Fight
back-for-seconds,Bargain
backdraft-hellkite,Flying
backfire,Enchant
backslide,Cycling
backstreet-bruiser,Defender
backwoods-survivalists,Delirium
badgermole,Earthbend
badgermole-cub,Earthbend
baeloth-barrityl-entertainer,Choose a background
baeloth-barrityl-entertainer,Goad
baeloth-barrityl-entertainer,Treasure
baird-steward-of-argive,Vigilance
baithook-angler-hook-haunt-drifter,Disturb
baithook-angler-hook-haunt-drifter,Flying
baithook-angler-hook-haunt-drifter,Transform
bake-into-a-pie,Food
bakersbane-duo,Food
balamb-garden-seed-academy-balamb-garden-airborne,Crew
balamb-garden-seed-academy-balamb-garden-airborne,Flying
balamb-garden-seed-academy-balamb-garden-airborne,Transform
balamb-t-rexaur,Cycling
balamb-t-rexaur,Forestcycling
balamb-t-rexaur,Landcycling
balamb-t-rexaur,Trample
balamb-t-rexaur,Typecycling
balan-wandering-knight,First strike
balduvian-atrocity,Kicker
balduvian-atrocity,Menace
balduvian-berserker,Enlist
balduvian-fallen,Cumulative upkeep
balduvian-war-makers,Haste
balduvian-war-makers,Rampage
balefire-dragon,Flying
baleful-ammit,Lifelink
baleful-eidolon,Bestow
baleful-eidolon,Deathtouch
baleful-strix,Deathtouch
baleful-strix,Flying
balemurk-leech,Eerie
ball-lightning,Haste
ball-lightning,Trample
ballad-of-the-black-flag,Mill
ballista-charger,Crew
ballista-watcher-ballista-wielder,Daybound
ballista-watcher-ballista-wielder,Nightbound
ballroom,Investigate
ballynock-cohort,First strike
balmor-battlemage-captain,Flying
balor,Flying
baloth-gorger,Kicker
baloth-woodcrasher,Landfall
balshan-collaborator,Flying
balshan-griffin,Flying
balthier-and-fran,Reach
balustrade-spy,Flying
balustrade-wurm,Delirium
balustrade-wurm,Haste
balustrade-wurm,Trample
bamboo-grove-archer,Channel
bamboo-grove-archer,Defender
bamboo-grove-archer,Reach
bane-of-the-living,Morph
bane-s-contingency,Scry
bane-s-invoker,Wind Walk
baneblade-scoundrel-baneclaw-marauder,Daybound
baneblade-scoundrel-baneclaw-marauder,Nightbound
banehound,Haste
banehound,Lifelink
baneslayer-angel,First strike
baneslayer-angel,Flying
baneslayer-angel,Lifelink
baneslayer-angel,Protection
banewasp-affliction,Enchant
banish-to-another-universe,Affinity
banishing-stroke,Miracle
banishment,Flash
bannerhide-krushok,Reinforce
bannerhide-krushok,Scavenge
bannerhide-krushok,Trample
banquet-guests,Affinity
banquet-guests,Trample
banshee-of-the-dread-choir,Myriad
banshee-s-blade,Equip
bant-sojourners,Cycling
bar-the-gate,Venture into the dungeon
barad-dur,Amass
baral-and-kari-zev,First strike
baral-and-kari-zev,Menace
barbara-wright,Doctor's companion
barbara-wright,History Teacher
barbarian-general,Horsemanship
barbarian-ring,Threshold
barbed-batterfist,Equip
barbed-batterfist,For Mirrodin!
barbed-battlegear,Equip
barbed-bloodletter,Equip
barbed-bloodletter,Flash
barbed-field,Enchant
barbed-lightning,Entwine
barbed-servitor,Indestructible
barbed-servitor,Suspect
barbed-shocker,Haste
barbed-shocker,Trample
barbed-spike,Equip
barbflare-gremlin,First strike
barbflare-gremlin,Haste
bard-s-bow,Equip
bard-s-bow,Job select
barging-sergeant,Haste
barging-sergeant,Mentor
bark-of-doran,Equip
barkform-harvester,Changeling
barkform-harvester,Reach
barkhide-mauler,Cycling
barkshell-blessing,Conspire
barkweave-crusher,Enlist
baron-sengir,Flying
barrage-of-boulders,Ferocious
barrage-tyrant,Devoid
barrel-down-sokenzan,Sweep
barren-moor,Cycling
barret-avalanche-leader,Reach
barret-wallace,Reach
barricade-breaker,Improvise
barrier-breach,Cycling
barrier-of-bones,Defender
barrier-of-bones,Surveil
barroom-brawl,Fight
barrow-blade,Equip
barrow-naughty,Flying
barrowgoyf,Deathtouch
barrowgoyf,Lifelink
barrowgoyf,Mill
barrowin-of-clan-undurr,Venture into the dungeon
bartel-runeaxe,Vigilance
bartered-cow,Food
bartizan-bats,Flying
bartz-and-boko,Affinity
baru-fist-of-krosa,Grandeur
basalt-gargoyle,Echo
basalt-gargoyle,Flying
basandra-battle-seraph,Flying
baseball-bat,Equip
bash-to-bits,Flashback
bashful-beastie,Manifest
bashful-beastie,Manifest dread
basilica-guards,Defender
basilica-guards,Extort
basilica-screecher,Extort
basilica-screecher,Flying
basilica-shepherd,Flying
basilica-stalker,Disguise
basilica-stalker,Flying
basilica-stalker,Surveil
basilisk-collar,Equip
basking-broodscale,Adapt
basking-broodscale,Devoid
basking-capybara,Descend
basking-rootwalla,Madness
basri-s-acolyte,Lifelink
basri-s-lieutenant,Protection
basri-s-lieutenant,Vigilance
basri-tomorrow-s-champion,Cycling
bassara-tower-archer,Hexproof
bassara-tower-archer,Reach
bastion-inventor,Hexproof
bastion-inventor,Improvise
bathe-in-light,Radiance
baton-of-courage,Flash
baton-of-courage,Sunburst
batterbone,Equip
batterbone,Living weapon
battering-craghorn,First strike
battering-craghorn,Morph
battering-krasis,Evolve
battering-krasis,Trample
battering-wurm,Bloodthirst
battershield-warrior,Boast
batterskull,Equip
batterskull,Living weapon
battle-angels-of-tyr,Flying
battle-angels-of-tyr,Myriad
battle-angels-of-tyr,Treasure
battle-at-the-bridge,Improvise
battle-at-the-helvault,Vigilance
battle-cry-goblin,Pack tactics
battle-hurda,First strike
battle-mad-ronin,Bushido
battle-mammoth,Foretell
battle-mammoth,Trample
battle-mastery,Enchant
battle-menu,Ability
battle-menu,Attack
battle-menu,Item
battle-menu,Magic
battle-of-frost-and-fire,Scry
battle-plan,Basic landcycling
battle-plan,Cycling
battle-plan,Landcycling
battle-plan,Typecycling
battle-rampart,Defender
battle-screech,Flashback
battle-squadron,Flying
battlefield-percher,Flying
battlefield-raptor,First strike
battlefield-raptor,Flying
battlefield-scavenger,Exert
battlefield-scrounger,Threshold
battlefield-thaumaturge,Heroic
battleflight-eagle,Flying
battlefly-swarm,Flying
battlegrace-angel,Exalted
battlegrace-angel,Flying
battleground-geist,Flying
battlemage-s-bracers,Equip
battlewing-mystic,Flying
battlewing-mystic,Kicker
battlewise-aven,Flying
battlewise-aven,Threshold
battlewise-hoplite,Heroic
battlewise-hoplite,Scry
battlewise-valor,Scry
bay-falcon,Flying
bay-falcon,Vigilance
bayek-of-siwa,Disguise
bayek-of-siwa,Double strike
bayou-dragonfly,Flying
bayou-dragonfly,Landwalk
bayou-dragonfly,Swampwalk
bazaar-trademage,Flying
be-lakor-the-dark-master,Flying
be-lakor-the-dark-master,Lord of Torment
be-lakor-the-dark-master,Prince of Chaos
beacon-bolt,Jump
beacon-bolt,Jump-start
beacon-hawk,Flying
beamtown-beatstick,Equip
beamtown-beatstick,Treasure
beanstalk-wurm-plant-beans,Reach
bear-trap,Flash
bear-umbra,Enchant
bear-umbra,Umbra armor
bearded-axe,Equip
bearer-of-silence,Devoid
bearer-of-silence,Flying
beast-attack,Flashback
beast-kin-ranger,Trample
beastbond-outcaster,Plot
beastbreaker-of-bala-ged,Level Up
beastbreaker-of-bala-ged,Trample
beastcaller-savant,Haste
beastie-beatdown,Delirium
beastmaster-s-magemark,Enchant
beasts-of-bogardan,Protection
beatrix-loyal-general,Vigilance
bebop-skull-crossbones,Deathtouch
bebop-skull-crossbones,Partner
bebop-skull-crossbones,Partner with
bebop-warthog-warrior,Cycling
bebop-warthog-warrior,Landcycling
bebop-warthog-warrior,Menace
bebop-warthog-warrior,Swampcycling
bebop-warthog-warrior,Typecycling
beck-call,Fuse
beckoning-will-o-wisp,Flying
beckoning-will-o-wisp,Lure the Unwary
become-anonymous,Cloak
become-brutes,Role token
become-immense,Delve
become-the-pilot,Enchant
bedhead-beastie,Cycling
bedhead-beastie,Landcycling
bedhead-beastie,Menace
bedhead-beastie,Mountaincycling
bedhead-beastie,Typecycling
bedlam-reveler,Prowess
beetle-legacy-criminal,Flying
befriending-the-moths-imperial-moth,Flying
befriending-the-moths-imperial-moth,Transform
behemoth-of-vault-0,Trample
behemoth-sledge,Equip
behind-the-mask,Collect evidence
behold-the-multiverse,Foretell
behold-the-multiverse,Scry
behold-the-unspeakable-vision-of-the-unspeakable,Flying
behold-the-unspeakable-vision-of-the-unspeakable,Scry
behold-the-unspeakable-vision-of-the-unspeakable,Trample
behold-the-unspeakable-vision-of-the-unspeakable,Transform
beifong-s-bounty-hunters,Earthbend
belbe-s-percher,Flying
beledros-witherbloom,Flying
belfry-spirit,Flying
belfry-spirit,Haunt
belisarius-cawl,Master of Machines
belisarius-cawl,Ultima Founding
belle-of-the-brawl,Menace
belligerent-guest,Trample
belligerent-hatchling,First strike
belligerent-of-the-ball,Celebration
belligerent-whiptail,Landfall
belligerent-yearling,Trample
bellowing-aegisaur,Enrage
bellowing-bruiser-beat-a-path,Haste
bellowing-fiend,Flying
bellowing-saddlebrute,Raid
bellowing-tanglewurm,Intimidate
belltoll-dragon,Flying
belltoll-dragon,Hexproof
belltoll-dragon,Megamorph
belltower-sphinx,Flying
belltower-sphinx,Mill
belonging,Encore
beloved-beggar-generous-soul,Disturb
beloved-beggar-generous-soul,Flying
beloved-beggar-generous-soul,Transform
beloved-beggar-generous-soul,Vigilance
beloved-chaplain,Protection
beloved-princess,Lifelink
belt-of-giant-strength,Equip
beluna-grandsquall-seek-thrills,Mill
beluna-grandsquall-seek-thrills,Trample
benalish-cavalry,Flanking
benalish-commander,Suspend
benalish-emissary,Kicker
benalish-faithbonder,Enlist
benalish-faithbonder,Vigilance
benalish-hero,Banding
benalish-infantry,Banding
benalish-knight,First strike
benalish-knight,Flash
benalish-lancer,Kicker
benalish-sleeper,Kicker
beneath-the-sands,Cycling
benediction-of-moons,Haunt
benevolent-ancestor,Defender
benevolent-blessing,Enchant
benevolent-blessing,Flash
benevolent-river-spirit,Flying
benevolent-river-spirit,Scry
benevolent-river-spirit,Ward
benevolent-river-spirit,Waterbend
bennie-bracks-zoologist,Convoke
benthic-anomaly,Devoid
benthic-behemoth,Islandwalk
